protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
udp,other,S0,0,27,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.09876591524925427,0.06194276423996771,0.09679644611888333,0.0806705437624911,0.9134110352782461,0.009535823093100117,0.08744131554411577,36,92,0.9943251026455079,0.0697118798116173,0.06604319141553215,0.04235939746279865,0.02536273895018262,0.06403016346021943,0.03687668959361917,0.08775950086574474
udp,eco_i,SF,0,62,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.0480360062618792,0.06967930725232423,0.05216487703826355,0.09939641951272375,0.9044469534076577,0.01702185303585928,0.0322430450995978,242,121,0.9007266968276499,0.0798570809438045,0.07106016503064831,0.09429437083741606,0.09246356305166403,0.024004934426481085,0.0004840881784422657,0.0875263766797474
icmp,domain_u,RSTR,1,127,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0.038969658169791525,0.06034850525639334,0.05261914104041537,0.03577603316384148,0.9625274300983052,0.08015470309192456,0.06481971000923142,82,32,0.9782566698787285,0.06368996410469077,0.020823945394636292,0.09766380490534206,0.04511220122914274,0.03385419696580582,0.0032117029895898487,0.04875726747652165
icmp,other,SF,0,216,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0.029227918300972336,0.07071472647483341,0.07879243813167175,0.05698927660407021,0.9475744987745153,0.03543056778538798,0.052098872255768605,107,191,0.9007487358002377,0.09601616599115037,0.04505597208207882,0.02777446919678772,0.07261159412321232,0.00043967982526910143,0.007827542113600738,0.07656004398129812
udp,http,S0,1,4,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.06942348796488178,0.07804014084739913,0.0001376052681833051,0.034637914935019866,0.9843352386729157,0.019329856896908318,0.05749283399269002,250,10,0.9914534354668815,0.08942214893398479,0.07312251920947059,0.06944963554974402,0.00919073233862786,0.07288815884212922,0.045114505067341104,0.09491112325824207
icmp,other,SH,0,3,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.0099337045345815,0.012187784781731194,0.03471297640313103,0.04039337817621063,0.9203610152962198,0.08413662945279608,0.0850292323532883,207,96,0.9392518557605128,0.035633193462897395,0.06684818150706166,0.08863422785202905,0.0772603857457273,0.07844983340633134,0.09014008517851535,0.0172696603787482
tcp,private,SF,0,98,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.0985140597972006,0.01549641258376301,0.050227389926200364,0.08677936692228627,0.9544305636115888,0.006126627399335439,0.035401251337261234,0,183,0.9761166098177481,0.010138071839667773,0.0007300041151000136,0.04844330795236004,0.06829381616029255,0.014944058221843394,0.06104662721310558,0.010260947430543167
icmp,eco_d,S0,4,278,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.09454955988846482,0.008474234636842548,0.08509663472278858,0.08559336304233636,0.9462119070975928,0.014983087979250576,0.05082682057034115,71,35,0.9964395785193632,0.05829441406436436,0.014684025705757732,0.04283199846674231,0.06831743663946897,0.04908924113546312,0.06135113200337408,0.06186659570004978
icmp,private,S0,0,54,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.012398962182163187,0.09325940400376631,0.05300918447869116,0.020145388082352913,0.9807564169905147,0.0560040488058674,0.08477957518763499,126,68,0.9334115926624605,0.0675147892273565,0.042059654729634355,0.0746236542971364,0.05439981012957404,0.06106307357948602,0.07233580692395382,0.041071963372235856
udp,domain_u,SF,1,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0.011259975121435985,0.029211614847908907,0.0472222263901482,0.014185189734472714,0.933516748829078,0.08018900238321582,0.0030221165100045356,45,98,0.9982349669881495,0.07519039772626249,0.04574407277164849,0.05891318274026839,0.005062967779730899,0.01222442223444794,0.07975389942308342,0.027655174157573847
icmp,domain_u,SF,1,114,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0.015403037610448657,0.015160254185950418,0.037822066020513516,0.05642531095256899,0.9597680744672176,0.09295547946206358,0.06501442774603947,94,164,0.9037835027023573,0.010658390172788457,0.008095706461895325,0.0284524129174777,0.09498538808098218,0.03887594986180085,0.06090843114732119,0.06118426793137956
udp,http,REJ,0,273,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0.05408699877873349,0.046692146206968856,0.03727426779380131,0.045321365678328424,0.9423371260003118,0.035903319046683306,0.03406460005899381,176,227,0.9380825389076927,0.07831838833319849,0.08762247274987624,0.05936655795994664,0.09814565351223278,0.07467889190485354,0.052979671315263155,0.021618333659637935
tcp,other,SF,1,22,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.02838740635533048,0.0668551238408417,0.07308532218557962,0.07413307477976312,0.9418386234057041,0.02626204070472994,0.05090717352862137,245,38,0.902897094792986,0.04018518049909895,0.00974523691064122,0.052717577729788745,0.06720185393379567,0.009705521369094984,0.049293395149514176,0.09910140282066657
tcp,domain_u,SF,0,1,217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0.06445409068175555,0.015387154038021024,0.07490262322276282,0.08116526318926616,0.9016153691784202,0.057806964651288706,0.0016743386316995902,171,130,0.9869425610103676,0.05426162180690091,0.08631765966082715,0.011522442401620016,0.032407799316700146,0.03597452315974186,0.02517977809726687,0.04593132837462698
icmp,private,RSTR,1,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.09746962343388776,0.02404592406088848,0.09546551502994871,0.022533750630079133,0.9957222107227682,0.005796888785563637,0.07212465319772601,194,115,0.9852310466435209,0.01413003182247148,0.05592671174393465,0.03228496169731867,0.09799405581759979,0.02554859071005765,0.04290133272432483,0.015367199030052216
icmp,private,SH,0,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.08539509417049404,0.08719477896047682,0.05683842552295493,0.0680623988732101,0.9956329194620352,0.01105755053718981,0.034678053780912134,249,140,0.9185781659499141,0.08271700328209197,0.08985055685138216,0.0490278079334896,0.023389023061623528,0.006243081990208988,0.031555807753480346,0.008779508476529274
udp,http,RSTR,0,186,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0.04552733434549727,0.003609794010022616,0.053424555567266135,0.013980402019976535,0.997020608634301,0.0996995685556286,0.08531360206218008,18,21,0.9737482418601945,0.07769495501189302,0.05421002735590061,0.031218407985549493,0.022562447260620434,0.04711005579807172,0.025200420698287075,0.08792338780899547
udp,eco_d,S0,2,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.041842232241952396,0.03636239190091264,0.03322628565949566,0.07843252581817606,0.98984751483716,0.029252816502769365,0.009428906176336016,94,52,0.9055049114063762,0.09383047407574274,0.03728067376564478,0.031169706916792318,0.03743302485559548,0.0808814913165057,0.09673907204055171,0.003600214826306569
icmp,http,SH,2,103,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.09819995632168319,0.04523175738679235,0.058609799634073416,0.037470031826383636,0.9506377683635187,0.08061017742114573,0.09312978876594757,76,141,0.9552996127319634,0.05945965508185095,0.0667175227122244,0.03857043565077722,0.004964904797198244,0.04467873169428822,0.07238383517731771,0.06806947804501769
udp,domain_u,SF,2,84,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.04632652575559437,0.04091710666770587,0.0211862196873011,0.005877378163061442,0.9432129368234126,0.0638145978696347,0.04391918024210278,47,182,0.9674972432032671,0.027745775084041593,0.0027555981657869212,0.061487675827987066,0.0852162756183445,0.08813781909378023,0.08541457401113965,0.03565629324263769
udp,ftp_data,SF,0,39,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.059550056000508195,0.03133918435988196,0.08903355885171672,0.041428746340281375,0.9232579534234409,0.07440111635945185,0.018449633000959753,245,79,0.9565486809295728,0.033011210352102305,0.01036102859866197,0.05876460656181096,0.038600605782364406,0.0785602371531816,0.07433646383899536,0.06682899950151347
udp,domain_u,REJ,1,65,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0.030231391935292395,0.08982490811030336,0.00322355396157491,0.09737541114164944,0.9431203862371866,0.0032129922862797924,0.035552023810084245,120,33,0.9348389074332316,0.05973667479232067,0.05032485386991684,0.026498001507083358,0.08042838749612774,0.030910032263912403,0.04911495424720363,0.04588452905696588
icmp,other,RSTR,0,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.08666655305612103,0.06382826182988192,0.08756556043517372,0.02213963516354387,0.9726713147972279,0.03940323374076602,0.08006383729468018,172,13,0.9924112667651398,0.036118294528634756,0.005164632691400661,0.0337006798011983,0.07735153809744087,0.08992949426989483,0.025939848633944596,0.0017522157768477987
udp,eco_d,SF,1,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0.09445545280113199,0.0801344357326482,0.09899546657294775,0.04239231462735418,0.9225971712883417,0.05502770231824773,0.06573284194470194,139,109,0.9151804143472982,0.049331282840812944,0.06769729043766484,0.07648693877393875,0.024026804308226492,0.031064887511685537,0.03207143841158973,0.05967136350594369
tcp,eco_d,REJ,0,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0.017126442409920672,0.029561588468184588,0.044036616571749024,0.0672146859610983,0.9917918798309113,0.04876101912524044,0.08345279619860496,185,81,0.9082477814075604,0.06374505499716897,0.09173354209776446,0.04404146581715344,0.014064087629804612,0.047414162029086465,0.044019595004370096,0.017422494201853655
icmp,ftp_data,SH,0,78,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.04980270105516774,0.04765550110265729,0.0013904649773463507,0.014166540342022095,0.954962615070408,0.08136611067012056,0.07788331095565286,221,127,0.9141841740318456,0.08577301290648247,0.013534055920778288,0.06604066396005621,0.055604822403251424,0.08657542898990868,0.05594814124994847,0.026150564535307532
tcp,private,REJ,0,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.07441364587271627,0.06700603663352779,0.019977218981452993,0.012809282449841631,0.9619056450512794,0.01322934144191783,0.009201073741297184,27,90,0.9323708012903922,0.07402970355934227,0.018199603712848036,0.05059471456266931,0.0416819823966946,0.07869218655407689,0.05759428944785612,0.004723642286067697
tcp,eco_d,SF,0,75,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.007086636955289727,0.09160494453455514,0.09301738094972842,0.06455568276468863,0.9723348664231267,0.08858938102968,0.09689640392957476,3,165,0.917820679180036,0.06733557284483849,0.027269526054552275,0.0165668637095446,0.07005415092939954,0.05539100618572429,0.09183812277506342,0.0392759799610152
udp,other,REJ,0,38,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.07494579499728572,0.06641824156195816,0.028640902834163973,0.07788890703317214,0.999901494138971,0.0405606920539265,0.0590333881648146,12,119,0.9120553703700667,0.09601106424741007,0.09462025729414632,0.017741321278112444,0.017673808907058552,0.02798421815813179,0.0024713897165709268,0.0023688617889177535
tcp,eco_d,REJ,0,63,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.08654871304150895,0.03587574638950656,0.018084655721849054,0.06126925620843733,0.9416893683934618,0.021278665660189412,0.03136653899267385,209,78,0.9794770793616987,0.022547811560498898,0.02568787057129082,0.008645354421401519,0.036492767606245945,0.06901369783462406,0.0029074798859037077,0.040318367718602914
icmp,other,S0,1,5,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.03801279097509702,0.00996560412391091,0.02671224946276586,0.027154817165238012,0.9798236006247927,0.0855570987575775,0.024282517347697576,3,213,0.9163011761722332,0.09062240747949568,0.043388203368025395,0.08932670595937181,0.026748210756138327,0.07924903649026069,0.08503838419608298,0.049711747769773086
tcp,private,SH,0,154,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.031117913695372312,0.08836545825747287,0.006333686707153963,0.07354080054520555,0.9326234588888317,0.05024837370818939,0.05211925191207287,194,239,0.9193170507827176,0.0001602153814917351,0.07175935403115317,0.05838332451247779,0.031267834950933826,0.06875853453682167,0.03436408346209768,0.05731240992091753
udp,domain_u,REJ,0,54,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.03788319819259435,0.03517013498194476,0.05982988593541991,0.052160225912746355,0.9697863072953364,0.059494340142662284,0.006700899133771566,224,82,0.9543166340679278,0.018185904453193714,0.05922528807921676,0.07275460268647585,0.016158905467972495,0.08851571608212741,0.012691097922580098,0.03548947485070466
icmp,ftp_data,SF,1,93,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0.08236925485966945,0.003843332619379336,0.09809375595392766,0.08332824561800622,0.9608032922214079,0.0915099285510063,0.03152072041842413,78,153,0.9963777525457607,0.09614650855039399,0.07686933328801256,0.07894145122073852,0.032569379577154015,0.030999403794586735,0.037753502514674714,0.08459448293812438
tcp,eco_i,REJ,0,83,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.016978951898096107,0.06728678038049424,0.05758843509083501,0.009090168917968822,0.9632123819441997,0.0938554443748186,0.0239852839459215,27,13,0.9743179547158751,0.090345317263278,0.04318160778110996,0.029593376494742953,0.08153179905571101,0.01270040430242938,0.04330945104186258,0.03231886929965714
udp,eco_d,SH,0,151,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.012497306981805756,0.007217925762100064,0.0031475524692960223,0.022070742685498204,0.9329550109605103,0.04146348105213399,0.08083556255710181,206,92,0.9298108786028054,0.04286733092882288,0.07936325766545507,0.05739648994326091,0.022219478179010023,0.0914739074777702,0.054644833101262086,0.09888406452008836
udp,other,RSTR,0,227,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.09498829100535358,0.07613235386681401,0.09159459599302412,0.09608505800356998,0.9901769903468002,0.07727034124934898,0.04764105019777583,53,251,0.9247635310198783,0.07807996092634817,0.050864330782657036,0.06161519528522679,0.07650954917710495,0.09279027398754247,0.020827833564737844,0.03965200989235277
udp,eco_d,REJ,1,114,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0.09453863526924819,6.395483641976619e-05,0.026174629579877852,0.08621327144344464,0.9695987796701186,0.07914622918012287,0.033136542094041446,96,172,0.9724744767439197,0.03694569101742928,0.04258224284634942,0.05372174559229004,0.042354475013655135,0.06549994068504869,0.05944886604178823,0.09121322194814135
udp,domain_u,SH,0,41,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.035265054989213916,0.015300287295347315,0.07881850147634771,0.005846754411280442,0.9540949045407571,0.0391312268430245,0.0425891947836976,249,234,0.9734394081324653,0.09566490889021857,0.043849036648749576,0.04875940798933642,0.09869888847295283,0.07629236138727095,0.013691521203067348,0.024997013363665777
tcp,other,SF,0,17,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.007109887874874677,0.0028153218639045633,0.018384818322769583,0.09880478338015644,0.9469360537350078,0.007806875877537523,0.07508237868970907,55,17,0.9562650210474541,0.033734608797386136,0.005822138439247004,0.07106473143757601,0.04047258353505476,0.04013529598265378,0.03316170727068346,0.07183840532367407
udp,private,SF,1,14,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.058397972368847875,0.02327922386659105,0.0687982763384023,0.023485845123595896,0.9261468961033011,0.04027578686418043,0.08891945173790013,83,141,0.9093087597295133,0.0858913745420793,0.008413800186084253,0.0441082656302321,0.09083199590662154,0.08700252038887642,0.03135166326629968,0.0397214043117273
udp,http,RSTR,4,129,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0631984102456128,0.02530252183644657,0.07787851135048113,0.05290073168110196,0.9124863547975589,0.06498028647659816,0.0943917131770274,1,14,0.9796102437209965,0.06100336793825695,0.09762655429610717,0.0899864485145199,0.08153698941956528,0.06089104399530133,0.06284565771719805,0.0060153123194341745
tcp,other,SH,0,19,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.03198788958930685,0.056597070569578904,0.05302025576270173,0.04998644188813675,0.9405399664294152,0.012596876181306105,0.09712233443481426,99,4,0.9342539614356807,0.053185734539171185,0.017474393715174796,0.08886839833708078,0.06828116376787692,0.05390489433390331,0.08072347185930195,0.0204639495120577
udp,eco_d,SH,1,58,226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.055898235334718216,0.03948419439450099,0.044203161160193696,0.04735502336349902,0.9980260372960731,0.07935349864770286,0.026092175847497835,90,222,0.9370012766490624,0.03396621266912121,0.04224809806951423,0.06291259338123616,0.02397797755559048,0.028307552067387245,0.006133958939633966,0.013002781628665938
udp,eco_i,SF,0,48,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.06773630182702284,0.0529938343408148,0.08857014143475433,0.09732307130356625,0.9926821581558019,0.009218328525820042,0.032928945818392744,5,11,0.9934429933948179,0.0931769114834632,0.017817728320940262,0.021482583118539067,0.05591206610702129,0.007737934931283986,0.08415942373959433,0.041650108978594315
udp,eco_i,S0,0,57,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.09189048673169584,0.04170350647415401,0.03166747691222517,0.03111212006306896,0.9469149297064184,0.001967674174110401,0.04654085304815844,82,18,0.9351655143176806,0.012081785926669942,0.08608453389366867,0.031525698318446815,0.044381490907762944,0.016980554501874946,0.006797949145580307,0.07565212565031353
udp,ftp_data,SF,2,40,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0.09407965660201267,0.08618852257059592,0.03483678850522646,0.09659587812167537,0.9563867168635193,0.05627754827832148,0.007570264676291805,9,142,0.9078657197410135,0.09463496586062582,0.02581268129509349,0.0700073387195087,0.07266025540460536,0.0486206532414763,0.07528853639043581,0.00038700705896610454
tcp,ftp_data,S0,1,161,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.06071204830804272,0.08500716434699945,0.005994600043302489,0.007062709913823895,0.9206781608066169,0.06342599454639174,0.026694841582340412,171,108,0.9888800976451679,0.015825251539549657,0.027312084423188245,0.04023486196928375,0.08799780585523732,0.012865316305284515,0.03932676812343453,0.007060773512846208
udp,eco_i,S0,0,6,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0.025795319250199435,0.07848491909221716,0.05309920756929827,0.03595738133691206,0.9320352513291926,0.006639268137386334,0.0995474091028003,76,241,0.9527566031513761,0.014975749910918624,0.06441748978380193,0.07311117749060578,0.013149998520579898,0.08908477091230546,0.06346766167932501,0.03369483377404079
tcp,eco_i,RSTR,0,169,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.030340838457871125,0.09951570563673205,0.009181751653180904,0.02519525526851525,0.9946658526654389,0.04296966142250267,0.08700931274498507,169,42,0.9257123261241786,0.022614380734275796,0.07468856126258604,0.015890019708884595,0.07950717452334236,0.022875192251651234,0.08209353102756978,0.013436011658680014
icmp,other,SF,0,71,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.08720993279949489,0.08069083823622455,0.08687739077258831,0.036587155070881804,0.9936832414003551,0.012158228796470561,0.05924695714600575,27,31,0.995864774417345,0.0005952694696223726,0.08593578173184496,0.08713321025060115,0.04547357343721356,0.002789445660296586,0.03762378066739555,0.03648894689356286
icmp,other,REJ,1,78,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0.08600390323965658,0.015289100466889216,0.014844221334509267,0.08135346736502282,0.974275095285618,0.07964292136240589,0.09095367494910397,37,221,0.9050914290054322,0.014609859555760864,0.0055729301052640295,0.054057821141341056,0.014241948012179774,0.07304242883534846,0.06027341123269643,0.0665447444985911
tcp,domain_u,SF,0,144,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.043752916270411994,0.015706401029055527,0.03340974777936625,0.0011713015960441943,0.920772665928371,0.04951832981823595,0.04492426195758499,71,35,0.9867525492999516,0.07860847891166915,0.022663257615552247,0.05336998316303283,0.08499131534802291,0.03748647654140835,0.07061109546336829,0.07495036126153048
icmp,other,RSTR,0,3,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.024983760377454547,0.05657111291428305,0.012392950703125039,0.021003473813109786,0.9343813810177195,0.08956479503690727,0.09117142183057797,46,23,0.9958055108388608,0.014700396934605054,0.020642973782394627,0.02812797411064101,0.04717517619310044,0.07462075730220057,0.07096196911520072,0.06659143898499365
udp,domain_u,REJ,0,289,327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.08229703153405041,0.07223855809810217,0.06661384618852244,0.025464831520867384,0.9380191323812862,0.06789240162611941,0.007242395766788413,51,73,0.907910836803001,0.047110343601682106,0.04946852715804384,0.0870058281670944,0.006114235721219752,0.07371738501946401,0.005991633780244677,0.019086790272370015
tcp,domain_u,REJ,2,242,66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.026096887962385996,0.08717997945067672,0.07603074601312235,0.08535108841703548,0.9281109551474251,0.018128278592824145,0.03851486872491699,221,48,0.9656326820874676,0.09194168744451231,0.022370328384342622,0.08500445972313445,0.05164602418517528,0.02688390343824487,0.08073241015241844,0.01381186681576533
tcp,http,SF,0,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0.01148267785955448,0.05916096625271594,0.027740235216131715,0.06252958643182682,0.9380376715783822,0.08357358703805928,0.016355913470186334,77,54,0.9416979969809987,0.07055627221184478,0.016890321785022432,0.025902588516229275,0.0759575946036231,0.05595773212944737,0.07561387117603804,0.08039026818919988
udp,http,S0,0,42,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0.0453960482148744,0.08154119497506783,0.04317299959205535,0.09837223121951902,0.983003232888161,0.0658243719144177,0.08949201890364972,89,122,0.9544519339203867,0.055457847776227455,0.07645720491271256,0.007929925540934668,0.022934936055437918,0.07777480424860829,0.028799228857045278,0.08339278835725274
udp,http,RSTR,1,177,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.07894999034319501,0.07922411939718935,0.007110405765914429,0.010977740062866349,0.9321197211324558,0.07333224981251336,0.05984691149364078,164,166,0.9053629364666459,0.0994037852726412,0.0446692782044296,0.046437474071368036,0.08584951947116953,0.038956427310862074,0.06104676524165636,0.09424005336694317
icmp,eco_i,RSTR,0,21,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0.048336913038210375,0.04224809949848261,0.08232121096498708,0.04664331900290292,0.9082713147416498,0.04780880350664425,0.033881717378975995,55,34,0.9829697712576446,0.023117179747810968,0.015027567943338815,0.04166811368632026,0.026498836591628383,0.06146261486445486,0.0613942913052455,0.015769698376823692
icmp,http,REJ,0,304,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.07527774277404714,0.03776168903435865,0.05088591651204654,0.04131227739538891,0.9028603316578291,0.09997127495307107,0.09879178017418283,180,105,0.9800566387874439,0.008792151834830541,0.06196904271883862,0.056120632448823086,0.09314408160565377,0.057525958547334104,0.09035600350275728,0.09756550170432793
udp,private,RSTR,0,8,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0.008478299005244262,0.0075526037160885354,0.055280338139718804,0.0030690154660462767,0.9301777041534763,0.03953685549075511,0.07108265974913279,20,126,0.9036449454533648,0.03223500689853135,0.0017349491220780555,0.008740498760812055,0.004123311552289055,0.027285799866210193,0.01539354936114481,0.08091633300684344
tcp,eco_i,S0,0,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0625011696689012,0.032936026952707254,0.09491136510829891,0.016982550021630183,0.9423608514317536,0.006114165876073852,0.047022717985658206,7,221,0.9752811619987188,0.05609039289632598,0.0021939970600032945,0.006316169450219089,0.061912036189320244,0.0813928248945709,0.06972167940864592,0.017396049765366395
tcp,eco_d,SF,0,84,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.09383565434892391,0.041578441518301174,0.003572955288199009,0.03638513244105845,0.9104054049181137,0.05578828905792989,0.029465663533252407,91,212,0.9002666134423524,0.09220645632381003,0.049924521580362785,0.02266866307564206,0.08980696367849705,0.03223382333101994,0.09372068286809214,0.030829278723836152
tcp,http,RSTR,1,70,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0.06569695447878578,0.07562657294616117,0.031916570760179744,0.08603523072888195,0.9544465102641305,0.03564537915072829,0.09182392135831385,58,36,0.9742270210774975,0.012437866429966938,0.003387932863420329,0.043030429730068764,0.0008600677003457569,0.027626040349244676,0.029494764477341718,0.011310010587014852
icmp,ftp_data,SF,0,159,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.08817549887227384,0.0424082334467651,0.017872112103171113,0.07203458173309413,0.9161305738287594,0.09744361864320139,0.040132444010008296,45,101,0.9143332928111867,0.034493251735133935,0.06808163360233752,0.0038278541361952303,0.08106860074960753,0.06379182009513355,0.030728932552879375,0.0287917886239241
icmp,domain_u,REJ,0,172,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0.055071840105067695,0.06766508090688561,0.0803229130464101,0.028375627822337737,0.9923221847540245,0.06277680949162151,0.08436267768995523,112,17,0.9013787618116428,0.023098812206839847,0.06808953117776503,0.034499428002476684,0.049609792440240434,0.06464215409330819,0.09248781738839114,0.07018144681523152
udp,http,SF,0,61,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.06289460933066675,0.0687553845448271,0.055022084741148475,0.09461055395360128,0.9589666417277656,0.09994254263753023,0.011906366565268924,168,121,0.9445773890976795,0.05417938730548766,0.0858173453834112,0.026356748200619718,0.05014215629027544,0.017460399198345578,0.015281907235085546,0.02677369941020179
udp,http,SH,0,92,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0.0768591457308243,0.0807067304164418,0.005521167328678078,0.02711914903150844,0.9072471687584409,0.0823247253070984,0.05825548454293,171,8,0.9354808540825947,0.03234813072655104,0.023849230971655977,0.0011603913700929836,0.0754253227860745,0.09341350032676987,0.08941377301210415,0.05299927120381538
icmp,ftp_data,SH,1,92,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.058169571719769775,0.038518026618676975,0.04858398212546187,0.05235321199874887,0.9870908206851389,0.035902609915008134,0.052966143824969336,153,194,0.9568071256526347,0.06981349047769479,0.022714370108915152,0.016317453348827417,0.04834159356998268,0.026237705123960144,0.026123055032999,0.042965554221763416
icmp,http,S0,0,225,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.04983583994649855,0.025299813892798763,0.01664205913742739,0.037000780765812015,0.9280637437530853,0.029495229051487548,0.028437046799691147,147,238,0.9256760500695491,0.027657296304207924,0.09984567434542153,0.09142746036190123,0.0495604139899011,0.026946085454393077,0.08626084982165955,0.05817686066685504
